,time,reward,age,days_since_joining,income,gender_F,gender_M,gender_O,min_spend_req,social,mobile,web,duration,discount,type_bogo,type_discount
108903,426,3.0,48,1210,53000.0,1,0,0,7,1,1,1,7,3,0,1
108906,552,3.0,48,1210,53000.0,1,0,0,7,1,1,1,7,3,0,1
108909,120,3.0,59,922,90000.0,1,0,0,7,1,1,1,7,3,0,1
108911,168,3.0,59,922,90000.0,1,0,0,7,1,1,1,7,3,0,1
108917,96,3.0,50,2252,44000.0,1,0,0,7,1,1,1,7,3,0,1
108922,426,3.0,22,1006,36000.0,0,1,0,7,1,1,1,7,3,0,1
108927,648,3.0,66,586,46000.0,0,1,0,7,1,1,1,7,3,0,1
108928,648,3.0,66,586,46000.0,0,1,0,7,1,1,1,7,3,0,1
108931,354,3.0,44,1477,63000.0,0,1,0,7,1,1,1,7,3,0,1
108934,18,3.0,88,894,68000.0,1,0,0,7,1,1,1,7,3,0,1
108937,150,3.0,29,905,41000.0,0,1,0,7,1,1,1,7,3,0,1
108940,708,3.0,41,1123,64000.0,1,0,0,7,1,1,1,7,3,0,1
108945,36,3.0,92,680,57000.0,1,0,0,7,1,1,1,7,3,0,1
108948,198,3.0,92,680,57000.0,1,0,0,7,1,1,1,7,3,0,1
108953,708,3.0,26,885,42000.0,0,1,0,7,1,1,1,7,3,0,1
108956,456,3.0,26,1709,72000.0,0,1,0,7,1,1,1,7,3,0,1
108959,624,3.0,26,1709,72000.0,0,1,0,7,1,1,1,7,3,0,1
108962,300,3.0,67,1283,91000.0,0,1,0,7,1,1,1,7,3,0,1
108971,282,3.0,70,1517,78000.0,0,1,0,7,1,1,1,7,3,0,1
108974,444,3.0,76,1060,109000.0,1,0,0,7,1,1,1,7,3,0,1
108981,342,3.0,42,1572,59000.0,0,1,0,7,1,1,1,7,3,0,1
108984,450,3.0,42,1572,59000.0,0,1,0,7,1,1,1,7,3,0,1
108987,336,3.0,62,977,67000.0,0,0,1,7,1,1,1,7,3,0,1
108990,426,3.0,85,1089,117000.0,0,1,0,7,1,1,1,7,3,0,1
108993,372,3.0,40,1124,68000.0,0,1,0,7,1,1,1,7,3,0,1
108996,696,3.0,53,789,58000.0,0,1,0,7,1,1,1,7,3,0,1
108999,282,3.0,68,1479,50000.0,0,1,0,7,1,1,1,7,3,0,1
109002,624,3.0,61,655,86000.0,1,0,0,7,1,1,1,7,3,0,1
109005,582,3.0,38,774,76000.0,0,1,0,7,1,1,1,7,3,0,1
109016,372,3.0,74,1603,50000.0,0,1,0,7,1,1,1,7,3,0,1
109019,150,3.0,53,852,119000.0,1,0,0,7,1,1,1,7,3,0,1
109024,252,3.0,68,763,118000.0,0,1,0,7,1,1,1,7,3,0,1
109027,390,3.0,68,763,118000.0,0,1,0,7,1,1,1,7,3,0,1
109029,360,3.0,27,2137,72000.0,0,1,0,7,1,1,1,7,3,0,1
109033,552,3.0,54,914,46000.0,0,1,0,7,1,1,1,7,3,0,1
109035,534,3.0,23,845,61000.0,1,0,0,7,1,1,1,7,3,0,1
109042,30,3.0,47,1836,67000.0,1,0,0,7,1,1,1,7,3,0,1
109045,474,3.0,60,1962,32000.0,0,1,0,7,1,1,1,7,3,0,1
109048,348,3.0,55,731,82000.0,1,0,0,7,1,1,1,7,3,0,1
109051,474,3.0,55,813,79000.0,1,0,0,7,1,1,1,7,3,0,1
109054,216,3.0,58,676,58000.0,1,0,0,7,1,1,1,7,3,0,1
109057,90,3.0,65,934,33000.0,0,1,0,7,1,1,1,7,3,0,1
109060,558,3.0,65,934,33000.0,0,1,0,7,1,1,1,7,3,0,1
109063,258,3.0,60,1110,73000.0,1,0,0,7,1,1,1,7,3,0,1
109066,408,3.0,77,1501,46000.0,1,0,0,7,1,1,1,7,3,0,1
109068,504,3.0,77,1501,46000.0,1,0,0,7,1,1,1,7,3,0,1
109072,258,3.0,25,1460,45000.0,0,1,0,7,1,1,1,7,3,0,1
109075,414,3.0,33,927,40000.0,1,0,0,7,1,1,1,7,3,0,1
109078,474,3.0,32,677,54000.0,1,0,0,7,1,1,1,7,3,0,1
109081,642,3.0,81,599,74000.0,0,1,0,7,1,1,1,7,3,0,1
109088,282,3.0,23,803,54000.0,1,0,0,7,1,1,1,7,3,0,1
109093,6,3.0,78,2234,57000.0,0,1,0,7,1,1,1,7,3,0,1
109096,408,3.0,78,2234,57000.0,0,1,0,7,1,1,1,7,3,0,1
109105,18,3.0,81,788,81000.0,0,1,0,7,1,1,1,7,3,0,1
109108,564,3.0,27,823,35000.0,0,1,0,7,1,1,1,7,3,0,1
109111,198,3.0,67,1171,93000.0,0,1,0,7,1,1,1,7,3,0,1
109113,480,3.0,64,972,71000.0,1,0,0,7,1,1,1,7,3,0,1
109116,414,3.0,58,1252,81000.0,1,0,0,7,1,1,1,7,3,0,1
109119,204,3.0,21,1174,62000.0,0,1,0,7,1,1,1,7,3,0,1
109122,246,3.0,59,776,110000.0,1,0,0,7,1,1,1,7,3,0,1
109127,90,3.0,40,1074,50000.0,0,1,0,7,1,1,1,7,3,0,1
109130,462,3.0,40,1074,50000.0,0,1,0,7,1,1,1,7,3,0,1
109133,588,3.0,57,1647,63000.0,0,1,0,7,1,1,1,7,3,0,1
109136,84,3.0,51,1466,72000.0,1,0,0,7,1,1,1,7,3,0,1
109139,150,3.0,61,928,56000.0,0,1,0,7,1,1,1,7,3,0,1
109149,150,3.0,61,768,41000.0,0,1,0,7,1,1,1,7,3,0,1
109152,264,3.0,61,768,41000.0,0,1,0,7,1,1,1,7,3,0,1
109157,564,3.0,87,752,57000.0,0,1,0,7,1,1,1,7,3,0,1
109162,204,3.0,63,1364,79000.0,0,1,0,7,1,1,1,7,3,0,1
109164,270,3.0,87,776,79000.0,1,0,0,7,1,1,1,7,3,0,1
109168,186,3.0,26,1223,36000.0,1,0,0,7,1,1,1,7,3,0,1
109170,354,3.0,26,1223,36000.0,1,0,0,7,1,1,1,7,3,0,1
109173,372,3.0,19,892,43000.0,0,1,0,7,1,1,1,7,3,0,1
109179,372,3.0,56,850,111000.0,0,1,0,7,1,1,1,7,3,0,1
109181,528,3.0,56,671,57000.0,1,0,0,7,1,1,1,7,3,0,1
109187,630,3.0,63,1201,89000.0,0,1,0,7,1,1,1,7,3,0,1
109190,432,3.0,49,1083,56000.0,1,0,0,7,1,1,1,7,3,0,1
109193,408,3.0,87,779,54000.0,0,1,0,7,1,1,1,7,3,0,1
109198,702,3.0,51,789,40000.0,0,1,0,7,1,1,1,7,3,0,1
109201,474,3.0,78,1284,87000.0,0,1,0,7,1,1,1,7,3,0,1
109204,30,3.0,63,1555,70000.0,0,1,0,7,1,1,1,7,3,0,1
109207,198,3.0,77,1310,78000.0,1,0,0,7,1,1,1,7,3,0,1
109209,30,3.0,58,1175,72000.0,1,0,0,7,1,1,1,7,3,0,1
109212,522,3.0,58,1175,72000.0,1,0,0,7,1,1,1,7,3,0,1
109216,570,3.0,45,684,56000.0,1,0,0,7,1,1,1,7,3,0,1
109219,54,3.0,65,1703,36000.0,0,1,0,7,1,1,1,7,3,0,1
109221,618,3.0,65,1703,36000.0,0,1,0,7,1,1,1,7,3,0,1
109224,606,3.0,59,840,57000.0,1,0,0,7,1,1,1,7,3,0,1
109227,474,3.0,30,1361,56000.0,1,0,0,7,1,1,1,7,3,0,1
109230,96,3.0,60,783,85000.0,1,0,0,7,1,1,1,7,3,0,1
109235,624,3.0,30,782,37000.0,1,0,0,7,1,1,1,7,3,0,1
109237,414,3.0,86,1353,90000.0,0,1,0,7,1,1,1,7,3,0,1
109244,696,3.0,78,2088,72000.0,1,0,0,7,1,1,1,7,3,0,1
109247,360,3.0,82,814,109000.0,1,0,0,7,1,1,1,7,3,0,1
109250,600,3.0,82,814,109000.0,1,0,0,7,1,1,1,7,3,0,1
109253,372,3.0,61,949,72000.0,1,0,0,7,1,1,1,7,3,0,1
109256,438,3.0,61,949,72000.0,1,0,0,7,1,1,1,7,3,0,1
109258,594,3.0,61,949,72000.0,1,0,0,7,1,1,1,7,3,0,1
109262,234,3.0,22,2073,50000.0,0,1,0,7,1,1,1,7,3,0,1
109265,486,3.0,37,717,39000.0,0,1,0,7,1,1,1,7,3,0,1
109268,78,3.0,39,2365,47000.0,0,1,0,7,1,1,1,7,3,0,1
109278,48,3.0,64,1530,77000.0,0,1,0,7,1,1,1,7,3,0,1
109281,504,3.0,71,1134,84000.0,0,1,0,7,1,1,1,7,3,0,1
109284,168,3.0,67,1383,79000.0,0,1,0,7,1,1,1,7,3,0,1
109286,0,3.0,54,1475,92000.0,0,1,0,7,1,1,1,7,3,0,1
109290,288,3.0,54,2365,40000.0,0,1,0,7,1,1,1,7,3,0,1
109293,588,3.0,55,1104,98000.0,0,1,0,7,1,1,1,7,3,0,1
109296,204,3.0,55,2247,96000.0,0,1,0,7,1,1,1,7,3,0,1
109299,402,3.0,60,1104,69000.0,0,0,1,7,1,1,1,7,3,0,1
109302,588,3.0,28,695,41000.0,1,0,0,7,1,1,1,7,3,0,1
109304,600,3.0,69,1513,105000.0,1,0,0,7,1,1,1,7,3,0,1
109308,42,3.0,21,1686,45000.0,0,0,1,7,1,1,1,7,3,0,1
109311,522,3.0,55,1246,88000.0,0,1,0,7,1,1,1,7,3,0,1
109314,180,3.0,38,1081,52000.0,0,1,0,7,1,1,1,7,3,0,1
109317,12,3.0,43,1399,66000.0,1,0,0,7,1,1,1,7,3,0,1
109323,6,3.0,45,960,93000.0,1,0,0,7,1,1,1,7,3,0,1
109326,336,3.0,45,960,93000.0,1,0,0,7,1,1,1,7,3,0,1
109329,0,3.0,73,1457,72000.0,1,0,0,7,1,1,1,7,3,0,1
109332,156,3.0,82,1765,32000.0,0,1,0,7,1,1,1,7,3,0,1
109335,468,3.0,82,1765,32000.0,0,1,0,7,1,1,1,7,3,0,1
109342,18,3.0,73,1302,63000.0,1,0,0,7,1,1,1,7,3,0,1
109345,660,3.0,73,1302,63000.0,1,0,0,7,1,1,1,7,3,0,1
109348,366,3.0,63,789,111000.0,0,1,0,7,1,1,1,7,3,0,1
109353,420,3.0,44,635,66000.0,0,1,0,7,1,1,1,7,3,0,1
109358,600,3.0,60,852,48000.0,0,1,0,7,1,1,1,7,3,0,1
109361,438,3.0,69,1414,36000.0,1,0,0,7,1,1,1,7,3,0,1
109364,540,3.0,56,615,85000.0,1,0,0,7,1,1,1,7,3,0,1
109367,438,3.0,43,1604,62000.0,0,1,0,7,1,1,1,7,3,0,1
109369,636,3.0,56,1419,67000.0,0,1,0,7,1,1,1,7,3,0,1
109372,492,3.0,42,769,71000.0,1,0,0,7,1,1,1,7,3,0,1
109375,228,3.0,24,846,41000.0,1,0,0,7,1,1,1,7,3,0,1
109378,606,3.0,24,846,41000.0,1,0,0,7,1,1,1,7,3,0,1
109381,636,3.0,28,1265,34000.0,1,0,0,7,1,1,1,7,3,0,1
109387,576,3.0,49,769,65000.0,0,1,0,7,1,1,1,7,3,0,1
109391,24,3.0,57,961,64000.0,0,1,0,7,1,1,1,7,3,0,1
109394,396,3.0,82,1067,104000.0,1,0,0,7,1,1,1,7,3,0,1
109397,186,3.0,62,1509,85000.0,1,0,0,7,1,1,1,7,3,0,1
109402,288,3.0,68,774,53000.0,1,0,0,7,1,1,1,7,3,0,1
109405,438,3.0,68,774,53000.0,1,0,0,7,1,1,1,7,3,0,1
109408,564,3.0,42,2354,60000.0,0,1,0,7,1,1,1,7,3,0,1
109413,504,3.0,35,926,41000.0,0,1,0,7,1,1,1,7,3,0,1
109420,516,3.0,43,1490,42000.0,0,1,0,7,1,1,1,7,3,0,1
109421,516,3.0,43,1490,42000.0,0,1,0,7,1,1,1,7,3,0,1
109426,36,3.0,35,1322,42000.0,1,0,0,7,1,1,1,7,3,0,1
109429,618,3.0,35,1322,42000.0,1,0,0,7,1,1,1,7,3,0,1
109432,114,3.0,39,2127,31000.0,1,0,0,7,1,1,1,7,3,0,1
109435,678,3.0,62,678,31000.0,0,1,0,7,1,1,1,7,3,0,1
109438,570,3.0,55,1201,79000.0,0,1,0,7,1,1,1,7,3,0,1
109441,558,3.0,53,1602,76000.0,1,0,0,7,1,1,1,7,3,0,1
109446,540,3.0,55,990,77000.0,1,0,0,7,1,1,1,7,3,0,1
109448,612,3.0,55,990,77000.0,1,0,0,7,1,1,1,7,3,0,1
109451,504,3.0,64,728,119000.0,1,0,0,7,1,1,1,7,3,0,1
109455,582,3.0,79,1447,61000.0,0,1,0,7,1,1,1,7,3,0,1
109461,552,3.0,74,1235,109000.0,1,0,0,7,1,1,1,7,3,0,1
109463,510,3.0,51,1603,105000.0,1,0,0,7,1,1,1,7,3,0,1
109467,618,3.0,46,836,32000.0,0,1,0,7,1,1,1,7,3,0,1
109470,468,3.0,54,853,89000.0,1,0,0,7,1,1,1,7,3,0,1
109472,456,3.0,63,1332,65000.0,1,0,0,7,1,1,1,7,3,0,1
109476,372,3.0,58,2281,71000.0,0,1,0,7,1,1,1,7,3,0,1
109479,534,3.0,69,1234,89000.0,0,1,0,7,1,1,1,7,3,0,1
109482,270,3.0,58,909,66000.0,0,1,0,7,1,1,1,7,3,0,1
109485,18,3.0,46,935,49000.0,0,1,0,7,1,1,1,7,3,0,1
109488,228,3.0,53,1038,53000.0,0,1,0,7,1,1,1,7,3,0,1
109491,420,3.0,81,830,76000.0,0,1,0,7,1,1,1,7,3,0,1
109494,444,3.0,68,915,42000.0,0,1,0,7,1,1,1,7,3,0,1
109501,12,3.0,63,2188,42000.0,0,1,0,7,1,1,1,7,3,0,1
109504,60,3.0,70,1319,70000.0,1,0,0,7,1,1,1,7,3,0,1
109507,708,3.0,70,1319,70000.0,1,0,0,7,1,1,1,7,3,0,1
109514,408,3.0,61,623,56000.0,0,1,0,7,1,1,1,7,3,0,1
109521,714,3.0,44,723,43000.0,0,1,0,7,1,1,1,7,3,0,1
109524,360,3.0,33,1152,56000.0,0,1,0,7,1,1,1,7,3,0,1
109528,636,3.0,42,566,52000.0,1,0,0,7,1,1,1,7,3,0,1
109532,180,3.0,35,743,49000.0,0,1,0,7,1,1,1,7,3,0,1
109535,450,3.0,79,795,74000.0,1,0,0,7,1,1,1,7,3,0,1
109538,606,3.0,64,875,68000.0,0,1,0,7,1,1,1,7,3,0,1
109543,606,3.0,78,1426,61000.0,0,1,0,7,1,1,1,7,3,0,1
109546,432,3.0,38,1226,64000.0,0,1,0,7,1,1,1,7,3,0,1
109548,354,3.0,49,776,86000.0,1,0,0,7,1,1,1,7,3,0,1
109552,714,3.0,49,776,86000.0,1,0,0,7,1,1,1,7,3,0,1
109555,642,3.0,64,843,41000.0,1,0,0,7,1,1,1,7,3,0,1
109558,426,3.0,81,1230,102000.0,1,0,0,7,1,1,1,7,3,0,1
109567,546,3.0,52,2092,32000.0,1,0,0,7,1,1,1,7,3,0,1
109570,318,3.0,41,659,40000.0,0,1,0,7,1,1,1,7,3,0,1
109573,42,3.0,71,965,69000.0,1,0,0,7,1,1,1,7,3,0,1
109576,228,3.0,82,630,91000.0,0,1,0,7,1,1,1,7,3,0,1
109579,474,3.0,82,630,91000.0,0,1,0,7,1,1,1,7,3,0,1
109582,600,3.0,53,1268,85000.0,0,1,0,7,1,1,1,7,3,0,1
109585,156,3.0,66,689,71000.0,0,1,0,7,1,1,1,7,3,0,1
109587,0,3.0,41,1550,52000.0,0,1,0,7,1,1,1,7,3,0,1
109591,360,3.0,57,1295,100000.0,1,0,0,7,1,1,1,7,3,0,1
109594,12,3.0,75,2252,43000.0,0,1,0,7,1,1,1,7,3,0,1
109599,450,3.0,26,2009,45000.0,0,1,0,7,1,1,1,7,3,0,1
109602,210,3.0,51,971,82000.0,0,1,0,7,1,1,1,7,3,0,1
109607,378,3.0,54,1783,41000.0,0,1,0,7,1,1,1,7,3,0,1
109612,468,3.0,49,646,47000.0,0,1,0,7,1,1,1,7,3,0,1
109615,618,3.0,49,646,47000.0,0,1,0,7,1,1,1,7,3,0,1
109618,522,3.0,74,753,36000.0,1,0,0,7,1,1,1,7,3,0,1
109621,462,3.0,39,1452,33000.0,0,1,0,7,1,1,1,7,3,0,1
109626,312,3.0,63,1964,40000.0,0,1,0,7,1,1,1,7,3,0,1
109631,18,3.0,35,1126,60000.0,1,0,0,7,1,1,1,7,3,0,1
109634,522,3.0,34,634,31000.0,0,1,0,7,1,1,1,7,3,0,1
109637,186,3.0,53,1220,33000.0,0,1,0,7,1,1,1,7,3,0,1
109640,84,3.0,61,1441,78000.0,1,0,0,7,1,1,1,7,3,0,1
109643,588,3.0,51,1423,79000.0,0,1,0,7,1,1,1,7,3,0,1
109650,558,3.0,72,2299,59000.0,0,1,0,7,1,1,1,7,3,0,1
109653,648,3.0,72,2299,59000.0,0,1,0,7,1,1,1,7,3,0,1
109656,570,3.0,84,1267,88000.0,1,0,0,7,1,1,1,7,3,0,1
109659,582,3.0,48,867,69000.0,1,0,0,7,1,1,1,7,3,0,1
109664,204,3.0,60,904,50000.0,0,1,0,7,1,1,1,7,3,0,1
109667,402,3.0,29,1647,51000.0,0,1,0,7,1,1,1,7,3,0,1
109670,444,3.0,46,882,47000.0,0,1,0,7,1,1,1,7,3,0,1
109672,504,3.0,46,882,47000.0,0,1,0,7,1,1,1,7,3,0,1
109675,408,3.0,51,1140,81000.0,1,0,0,7,1,1,1,7,3,0,1
109678,6,3.0,23,1311,36000.0,0,1,0,7,1,1,1,7,3,0,1
109682,600,3.0,23,1311,36000.0,0,1,0,7,1,1,1,7,3,0,1
109687,36,3.0,51,1370,86000.0,1,0,0,7,1,1,1,7,3,0,1
109690,6,3.0,69,1271,93000.0,1,0,0,7,1,1,1,7,3,0,1
109693,222,3.0,69,1271,93000.0,1,0,0,7,1,1,1,7,3,0,1
109695,504,3.0,69,1271,93000.0,1,0,0,7,1,1,1,7,3,0,1
109699,648,3.0,63,1331,83000.0,0,1,0,7,1,1,1,7,3,0,1
109702,402,3.0,79,814,103000.0,0,1,0,7,1,1,1,7,3,0,1
109705,180,3.0,55,1353,115000.0,1,0,0,7,1,1,1,7,3,0,1
109713,588,3.0,23,776,70000.0,0,1,0,7,1,1,1,7,3,0,1
109717,174,3.0,73,1649,35000.0,1,0,0,7,1,1,1,7,3,0,1
109720,432,3.0,52,1088,77000.0,0,1,0,7,1,1,1,7,3,0,1
109723,360,3.0,55,795,71000.0,1,0,0,7,1,1,1,7,3,0,1
109726,582,3.0,55,795,71000.0,1,0,0,7,1,1,1,7,3,0,1
109729,420,3.0,51,889,75000.0,0,1,0,7,1,1,1,7,3,0,1
109737,414,3.0,37,629,78000.0,1,0,0,7,1,1,1,7,3,0,1
109742,306,3.0,55,1076,65000.0,1,0,0,7,1,1,1,7,3,0,1
109745,444,3.0,48,1451,74000.0,0,1,0,7,1,1,1,7,3,0,1
109748,162,3.0,29,883,31000.0,0,1,0,7,1,1,1,7,3,0,1
109754,456,3.0,68,2126,40000.0,0,1,0,7,1,1,1,7,3,0,1
109756,660,3.0,68,2126,40000.0,0,1,0,7,1,1,1,7,3,0,1
109761,180,3.0,57,1649,62000.0,1,0,0,7,1,1,1,7,3,0,1
109764,12,3.0,61,1189,62000.0,0,1,0,7,1,1,1,7,3,0,1
109767,588,3.0,61,1189,62000.0,0,1,0,7,1,1,1,7,3,0,1
109770,678,3.0,40,579,91000.0,0,1,0,7,1,1,1,7,3,0,1
109777,168,3.0,27,767,31000.0,0,1,0,7,1,1,1,7,3,0,1
109784,174,3.0,86,1642,58000.0,0,1,0,7,1,1,1,7,3,0,1
109787,594,3.0,74,861,83000.0,1,0,0,7,1,1,1,7,3,0,1
109792,204,3.0,57,1260,53000.0,1,0,0,7,1,1,1,7,3,0,1
109795,528,3.0,57,1260,53000.0,1,0,0,7,1,1,1,7,3,0,1
109797,384,3.0,55,847,94000.0,1,0,0,7,1,1,1,7,3,0,1
109801,684,3.0,67,711,51000.0,0,1,0,7,1,1,1,7,3,0,1
109803,612,3.0,35,2029,71000.0,0,1,0,7,1,1,1,7,3,0,1
109812,510,3.0,51,1534,78000.0,1,0,0,7,1,1,1,7,3,0,1
109815,48,3.0,46,786,86000.0,0,1,0,7,1,1,1,7,3,0,1
109818,426,3.0,51,939,73000.0,0,1,0,7,1,1,1,7,3,0,1
109820,60,3.0,79,2246,50000.0,1,0,0,7,1,1,1,7,3,0,1
109823,342,3.0,67,973,58000.0,0,0,1,7,1,1,1,7,3,0,1
109827,30,3.0,61,1214,102000.0,1,0,0,7,1,1,1,7,3,0,1
109829,618,3.0,48,1250,96000.0,1,0,0,7,1,1,1,7,3,0,1
109832,546,3.0,46,2107,72000.0,0,1,0,7,1,1,1,7,3,0,1
109836,72,3.0,33,2137,40000.0,0,1,0,7,1,1,1,7,3,0,1
109839,30,3.0,69,1225,73000.0,1,0,0,7,1,1,1,7,3,0,1
109843,510,3.0,67,1581,61000.0,1,0,0,7,1,1,1,7,3,0,1
109847,648,3.0,25,780,58000.0,0,1,0,7,1,1,1,7,3,0,1
109850,102,3.0,84,1261,73000.0,1,0,0,7,1,1,1,7,3,0,1
109853,558,3.0,37,816,56000.0,0,1,0,7,1,1,1,7,3,0,1
109866,444,3.0,47,940,56000.0,0,1,0,7,1,1,1,7,3,0,1
109869,414,3.0,101,1721,99000.0,1,0,0,7,1,1,1,7,3,0,1
109872,402,3.0,56,1457,63000.0,1,0,0,7,1,1,1,7,3,0,1
109875,336,3.0,39,1589,61000.0,0,1,0,7,1,1,1,7,3,0,1
109878,18,3.0,65,1417,51000.0,1,0,0,7,1,1,1,7,3,0,1
109881,624,3.0,57,865,95000.0,1,0,0,7,1,1,1,7,3,0,1
109886,648,3.0,69,645,103000.0,0,1,0,7,1,1,1,7,3,0,1
109889,612,3.0,82,1000,40000.0,1,0,0,7,1,1,1,7,3,0,1
109892,660,3.0,19,583,30000.0,0,1,0,7,1,1,1,7,3,0,1
109895,588,3.0,47,782,62000.0,0,1,0,7,1,1,1,7,3,0,1
109900,540,3.0,85,821,115000.0,1,0,0,7,1,1,1,7,3,0,1
109905,252,3.0,74,855,117000.0,1,0,0,7,1,1,1,7,3,0,1
109910,192,3.0,60,1461,34000.0,0,1,0,7,1,1,1,7,3,0,1
109914,474,3.0,68,1395,68000.0,0,1,0,7,1,1,1,7,3,0,1
109917,18,3.0,66,1485,62000.0,0,1,0,7,1,1,1,7,3,0,1
109920,366,3.0,48,783,100000.0,1,0,0,7,1,1,1,7,3,0,1
109923,24,3.0,62,1538,92000.0,1,0,0,7,1,1,1,7,3,0,1
109926,36,3.0,61,1203,64000.0,1,0,0,7,1,1,1,7,3,0,1
109929,468,3.0,61,1203,64000.0,1,0,0,7,1,1,1,7,3,0,1
109932,378,3.0,53,1087,100000.0,1,0,0,7,1,1,1,7,3,0,1
109935,588,3.0,53,1087,100000.0,1,0,0,7,1,1,1,7,3,0,1
109937,570,3.0,38,1529,45000.0,0,1,0,7,1,1,1,7,3,0,1
109942,348,3.0,83,1342,66000.0,0,1,0,7,1,1,1,7,3,0,1
109945,300,3.0,65,571,68000.0,0,1,0,7,1,1,1,7,3,0,1
109950,612,3.0,70,622,55000.0,0,1,0,7,1,1,1,7,3,0,1
109954,492,3.0,41,763,41000.0,0,1,0,7,1,1,1,7,3,0,1
109958,0,3.0,60,872,40000.0,0,1,0,7,1,1,1,7,3,0,1
109962,444,3.0,60,872,40000.0,0,1,0,7,1,1,1,7,3,0,1
109964,462,3.0,52,1293,50000.0,1,0,0,7,1,1,1,7,3,0,1
109966,204,3.0,83,649,81000.0,0,1,0,7,1,1,1,7,3,0,1
109972,120,3.0,61,2087,57000.0,0,1,0,7,1,1,1,7,3,0,1
109975,300,3.0,62,2123,78000.0,0,1,0,7,1,1,1,7,3,0,1
109978,342,3.0,76,1201,66000.0,1,0,0,7,1,1,1,7,3,0,1
109983,168,3.0,70,1206,100000.0,1,0,0,7,1,1,1,7,3,0,1
109986,78,3.0,60,1153,88000.0,1,0,0,7,1,1,1,7,3,0,1
109989,414,3.0,60,1153,88000.0,1,0,0,7,1,1,1,7,3,0,1
109991,504,3.0,60,1153,88000.0,1,0,0,7,1,1,1,7,3,0,1
109997,624,3.0,84,608,32000.0,0,1,0,7,1,1,1,7,3,0,1
110006,420,3.0,51,745,51000.0,1,0,0,7,1,1,1,7,3,0,1
110011,480,3.0,56,1659,82000.0,0,1,0,7,1,1,1,7,3,0,1
110014,642,3.0,64,811,79000.0,0,1,0,7,1,1,1,7,3,0,1
110019,240,3.0,26,662,52000.0,0,1,0,7,1,1,1,7,3,0,1
110022,360,3.0,80,1076,116000.0,1,0,0,7,1,1,1,7,3,0,1
110025,534,3.0,68,1598,119000.0,1,0,0,7,1,1,1,7,3,0,1
110028,30,3.0,81,1468,75000.0,1,0,0,7,1,1,1,7,3,0,1
110031,174,3.0,81,1468,75000.0,1,0,0,7,1,1,1,7,3,0,1
110036,600,3.0,75,1147,56000.0,1,0,0,7,1,1,1,7,3,0,1
110039,240,3.0,51,824,58000.0,0,1,0,7,1,1,1,7,3,0,1
110048,348,3.0,43,1620,60000.0,1,0,0,7,1,1,1,7,3,0,1
110051,408,3.0,68,890,32000.0,1,0,0,7,1,1,1,7,3,0,1
110054,588,3.0,68,890,32000.0,1,0,0,7,1,1,1,7,3,0,1
110057,228,3.0,80,632,71000.0,1,0,0,7,1,1,1,7,3,0,1
110060,12,3.0,58,805,68000.0,1,0,0,7,1,1,1,7,3,0,1
110064,582,3.0,39,906,65000.0,0,1,0,7,1,1,1,7,3,0,1
110068,600,3.0,37,1079,56000.0,0,1,0,7,1,1,1,7,3,0,1
110073,54,3.0,55,1168,55000.0,1,0,0,7,1,1,1,7,3,0,1
110076,450,3.0,55,1168,55000.0,1,0,0,7,1,1,1,7,3,0,1
110079,552,3.0,39,794,50000.0,0,1,0,7,1,1,1,7,3,0,1
110084,66,3.0,22,747,42000.0,0,1,0,7,1,1,1,7,3,0,1
110087,582,3.0,64,1555,72000.0,0,1,0,7,1,1,1,7,3,0,1
110089,6,3.0,49,740,51000.0,0,1,0,7,1,1,1,7,3,0,1
110093,210,3.0,76,1649,114000.0,1,0,0,7,1,1,1,7,3,0,1
110096,126,3.0,49,2153,70000.0,0,1,0,7,1,1,1,7,3,0,1
110099,18,3.0,79,1618,114000.0,0,1,0,7,1,1,1,7,3,0,1
110104,18,3.0,84,1021,61000.0,1,0,0,7,1,1,1,7,3,0,1
110106,36,3.0,46,953,65000.0,1,0,0,7,1,1,1,7,3,0,1
110110,306,3.0,71,1046,52000.0,0,1,0,7,1,1,1,7,3,0,1
110113,600,3.0,71,1046,52000.0,0,1,0,7,1,1,1,7,3,0,1
110116,0,3.0,49,1222,56000.0,1,0,0,7,1,1,1,7,3,0,1
110121,36,3.0,21,602,59000.0,1,0,0,7,1,1,1,7,3,0,1
110124,426,3.0,21,602,59000.0,1,0,0,7,1,1,1,7,3,0,1
110127,414,3.0,58,1435,87000.0,0,1,0,7,1,1,1,7,3,0,1
110129,546,3.0,48,1029,74000.0,0,1,0,7,1,1,1,7,3,0,1
110133,588,3.0,71,1318,81000.0,1,0,0,7,1,1,1,7,3,0,1
110137,120,3.0,80,601,53000.0,1,0,0,7,1,1,1,7,3,0,1
110140,504,3.0,80,601,53000.0,1,0,0,7,1,1,1,7,3,0,1
110143,666,3.0,46,1651,66000.0,0,1,0,7,1,1,1,7,3,0,1
110146,534,3.0,23,1015,36000.0,0,1,0,7,1,1,1,7,3,0,1
110149,42,3.0,20,777,74000.0,1,0,0,7,1,1,1,7,3,0,1
110152,270,3.0,31,1899,60000.0,0,1,0,7,1,1,1,7,3,0,1
110157,258,3.0,56,843,111000.0,0,1,0,7,1,1,1,7,3,0,1
110160,432,3.0,59,1473,80000.0,1,0,0,7,1,1,1,7,3,0,1
110163,678,3.0,41,748,72000.0,0,1,0,7,1,1,1,7,3,0,1
